annotation_effort,scene_complexity,occlusion,depth_quality,photometric_conflict,temporal_stability,camera_motion,fisheye_stereo
0.7272727272727273,0.5718294051627385,0.632996632996633,0.31902356902356904,0.1616161616161616,0.20033670033670034,0.33265993265993266,0.40808080808080804
0.1632996632996633,0.4343434343434343,0.20538720538720537,0.3998316498316498,0.3400673400673401,0.5117845117845118,0.18047138047138045,0.5333333333333334
0.7626262626262625,0.3810325476992144,0.13468013468013468,0.43097643097643096,0.16498316498316498,0.5145903479236812,0.2855218855218855,0.43030303030303035
0.8324915824915825,0.31200897867564537,0.6464646464646465,0.37037037037037035,0.27104377104377103,0.8092031425364757,0.3104377104377104,0.36632996632996634
0.5303030303030303,0.361391694725028,0.29741863075196406,0.41077441077441074,0.4242424242424242,0.7850729517396183,0.06262626262626263,0.5468013468013468
0.7693602693602694,0.3849607182940516,0.20202020202020202,0.3627946127946128,0.32996632996632996,0.5084175084175083,0.21683501683501688,0.3791245791245791
0.1632996632996633,0.5718294051627385,0.4792368125701459,0.6624579124579124,0.7609427609427609,0.3843995510662177,0.8835016835016833,0.5393939393939393
0.1632996632996633,0.5718294051627385,0.3164983164983165,0.8308080808080808,0.595959595959596,0.26487093153759816,0.0404040404040404,0.5905723905723905
0.1632996632996633,0.5718294051627385,0.13692480359147027,0.8914141414141414,0.8501683501683501,0.4326599326599326,0.7077441077441077,0.5656565656565656
0.7037037037037037,0.5718294051627385,0.6941638608305275,0.6683501683501684,0.7323232323232323,0.3653198653198653,0.7791245791245791,0.5292929292929294
0.1632996632996633,0.5718294051627385,0.3108866442199775,0.936026936026936,0.835016835016835,0.18686868686868685,0.022895622895622893,0.608080808080808
0.5597643097643097,0.5718294051627385,0.18967452300785634,0.8097643097643098,0.8468013468013468,0.4472502805836139,0.7353535353535354,0.5804713804713805
0.5286195286195287,0.5718294051627385,0.6520763187429853,0.6094276094276094,0.5521885521885521,0.4371492704826037,0.672053872053872,0.5037037037037038
0.1632996632996633,0.5718294051627385,0.28731762065095395,0.8636363636363636,0.7727272727272727,0.32154882154882153,0.01548821548821549,0.5454545454545454
