model	split	source_file	metric_path	value	source_directory
pi3x	hard	pose_comprehensive_metrics.json	aggregated.auc_5deg	0.21746256723360952	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated.auc_10deg	0.4640739933129816	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated.auc_20deg	0.6910982700973979	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.mean	4.5	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.median	4.5	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.std	2.872703810779319	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.p5	0.0	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.p95	9.0	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.ci95_low_t	4.403437730739899	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.ci95_high_t	4.596562269260101	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.ci95_low_boot	4.399705882352941	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.ci95_high_boot	4.599426470588235	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.chain_position.n	3400	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.mean	7.239626342071532	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.median	4.827382788519053	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.std	11.289532288671385	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.p5	1.2180604619267585	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.p95	18.114476692175415	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.ci95_low_t	6.972836452885089	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.ci95_high_t	7.506416231257976	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.ci95_low_boot	6.9829135123557995	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.ci95_high_boot	7.506452121888744	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.pose_error_max_deg.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.mean	0.7824057151350315	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.median	0.7188770009612839	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.std	0.4491384638713155	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.p5	0.18769239359911766	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.p95	1.634740316398132	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.ci95_low_t	0.7717918475325767	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.ci95_high_t	0.7930195827374864	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.ci95_low_boot	0.7718671111332176	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.ci95_high_boot	0.7929117237585175	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.mean	7.226902855978486	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.median	4.827382788519053	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.std	11.2965114680039	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.p5	1.1493758654971482	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.p95	18.114476692175415	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.ci95_low_t	6.959948037507718	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.ci95_high_t	7.493857674449255	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.ci95_low_boot	6.969495187800609	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.ci95_high_boot	7.49480009095944	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.mean	0.0542134682509058	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.median	0.0379572588341254	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.std	0.08555059906372933	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.p5	0.007042545306111414	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.p95	0.11679487431631608	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.ci95_low_t	0.0521917693655632	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.ci95_high_t	0.0562351671362484	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.ci95_low_boot	0.05227196565180082	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.ci95_high_boot	0.056312544976693635	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.mean	0.0542134682509058	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.median	0.0379572588341254	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.std	0.08555059906372933	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.p5	0.007042545306111414	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.p95	0.11679487431631608	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.ci95_low_t	0.0521917693655632	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.ci95_high_t	0.0562351671362484	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.ci95_low_boot	0.05227196565180082	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.ci95_high_boot	0.056312544976693635	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	auc.auc_5deg	0.21746256723360952	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	auc.auc_10deg	0.4640739933129816	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	auc.auc_20deg	0.6910982700973979	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.rotation_error_deg	0.8096762787556806	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.translation_angular_deg	8.528960706785897	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.pose_error_max_deg	8.541984417980903	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.translation_error_m	0.06992803778794336	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.translation_l2	0.06992803778794336	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.auc_5deg	0.19625541750939032	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.auc_10deg	0.43256428777809874	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.auc_20deg	0.6634729846865068	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.0.n_pairs	3461	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.rotation_error_deg	0.7547920753775513	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.translation_angular_deg	5.908464523139269	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.pose_error_max_deg	5.920884007161545	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.translation_error_m	0.03830120225684874	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.translation_l2	0.03830120225684874	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.auc_5deg	0.2389365125804564	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.auc_10deg	0.4959801053247513	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.auc_20deg	0.7190710942071387	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_phase.2.n_pairs	3418	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.rotation_error_deg	0.7824057151350315	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.translation_angular_deg	7.226902855978486	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.pose_error_max_deg	7.239626342071532	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.translation_error_m	0.0542134682509058	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.translation_l2	0.0542134682509058	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.auc_5deg	0.21746256723360952	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.auc_10deg	0.4640739933129816	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.auc_20deg	0.6910982700973979	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	pose_comprehensive_metrics.json	by_stride.5.n_pairs	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	status	computed	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.phi_wilks	0.9230952719976724	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.phi_pillai	0.9230952719976754	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.phi_conservative	0.9230952719976724	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.p_value	0.4862535735832697	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.n_eff	34	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.K	3	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.s	1	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.wilks_lambda	0.9230952719976724	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi.pillai_V	0.07690472800232466	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi_interpretation	medium	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	phi_mixed		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	jedi.jedi	0.39960570942951346	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	jedi.per_phase.clutter	0.3693690768352936	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	jedi.per_phase.clean	0.4298423420237333	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	jedi.n_cells	68	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	jedi.n_out_of_bounds	0	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	metrics_used.__length__	3	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	n_eff	34	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	n_dropped	0	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	notes.__length__	2	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	per_phase_metric_means.auc_5deg.clutter	0.18849488740014628	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	per_phase_metric_means.auc_5deg.clean	0.23187719462096912	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	per_phase_metric_means.auc_10deg.clutter	0.4198255746099576	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	per_phase_metric_means.auc_10deg.clean	0.4884227011231521	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	per_phase_metric_means.auc_20deg.clutter	0.6520342464736678	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	hard	phi_jedi.json	per_phase_metric_means.auc_20deg.clean	0.7140847157561094	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/hard
pi3x	medium	result.json	task	relative_pose	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	model	Pi3X	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	split	medium	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	repo_id	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	num_samples	6715	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	aggregated.rotation_error_deg	0.7843036721862113	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	aggregated.translation_error_m	0.04368110493461947	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	aggregated.translation_angular_deg	7.488826424604953	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	aggregated.pose_error_max_deg	7.498175313262841	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	aggregated.latency_ms	245.25008499546064	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	per_sample.__length__	6715	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	robustness.weighted_phase_score		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	robustness.temporal_stability		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	robustness.state_transition		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	robustness.geometric_coherence		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.params_m	992.465	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.flops_g		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.macs_g		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.actmem_gb_fp16		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.memory_traffic_gb	11.9096	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.arithmetic_intensity		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.roofline		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.latency_ms_per_sample	222.885	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.peak_memory_mb	8171.473	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.gpu_memory_gb	47.4	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.gpu_count	1	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.cpu_name	x86_64	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.ram_gb	125.5	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.cuda_version	12.4	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.pytorch_version	2.5.1+cu124	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.python_version	3.11.15	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.precision	fp32	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.batch_size	1	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.input_resolution	640x480	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.os	Linux 5.15.0-185-generic	/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.system_card.driver_version		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
pi3x	medium	result.json	compute_cost.operating_point		/data/narendhiran_rpx/docker-smoke/rcpe-production-pi3x-ae8a893/pi3x/medium
