protocol	frame_budget	model	directory_split	source_file	metric_path	value	source_directory
ego	250	mits	easy	run_metadata.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	model	mits	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	model_checkpoint.filename	mits.pth	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	model_checkpoint.repo	yoxu515/MITS	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	model_checkpoint.revision	gdrive-1Db9DxXc-gyRkxhKs0AMXJ2RH6DyHWCfq	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	model_checkpoint.sha256	9291f533b9e47b22803acedc941761fdffbcd023ceffe5c611d540e3509d3f22	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	parameter_count	32743472	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	phase_metrics.0.assa	0.865977583680539	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	phase_metrics.0.deta	0.8424724091537652	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	phase_metrics.0.hota	0.853584908358967	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	phase_metrics.0.idf1	0.9156149098965438	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	phase_metrics.0.idsw	4.757575757575758	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	phase_metrics.0.mota	0.8395055909274809	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	pid	114	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	prediction_stats.complete_clip_cache_hits	0	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	prediction_stats.inferred_clips	33	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	prediction_stats.model_propagation_frames	7519	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.association_iou_threshold	0.5	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.association_representation	tight_boxes_derived_from_instance_masks	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.hota	mean_over_0.05_to_0.95	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.initialization	ground_truth_first_frame_box	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.metric_implementation	TrackEval	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.open_vocabulary	False	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.scored_frames	1_to_end (initialization frame excluded)	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.vocabulary		/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	protocol.vocabulary_size		/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	rpx_git_sha	2b90d59d26a8692bb5d7e5a3a8cb72df2ba941f7	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	split	easy	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	started_unix	1788012980.876252	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	easy	run_metadata.json	task	object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/easy
ego	250	mits	medium	result.json	clips	33	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	dataset.manifest_name	ego_object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	dataset.manifest_sha256	6de360a644255f65a44f921197fa083ee66d5e24f45e93afa76dcd6f34f30ab5	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	dataset.protocol	ego	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	dataset.repo	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	dataset.revision	f082723002bad5800dd85e583115b4ea05734d31	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	dataset_protocol	ego	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	evaluator_git_sha	2b90d59d26a8692bb5d7e5a3a8cb72df2ba941f7	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	frames	7691	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	hardware.gpu_compute_capability.__length__	2	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	hardware.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	model	mits	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	model_checkpoint.filename	mits.pth	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	model_checkpoint.repo	yoxu515/MITS	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	model_checkpoint.revision	gdrive-1Db9DxXc-gyRkxhKs0AMXJ2RH6DyHWCfq	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	model_checkpoint.sha256	9291f533b9e47b22803acedc941761fdffbcd023ceffe5c611d540e3509d3f22	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	phase_metrics.0.assa	0.8547351743232173	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	phase_metrics.0.deta	0.818432068113788	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	phase_metrics.0.hota	0.8343172762141163	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	phase_metrics.0.idf1	0.8966412712386104	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	phase_metrics.0.idsw	2.878787878787879	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	phase_metrics.0.mota	0.8124584814076723	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	prediction_stats.complete_clip_cache_hits	0	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	prediction_stats.inferred_clips	33	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	prediction_stats.model_propagation_frames	7658	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.association_iou_threshold	0.5	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.association_representation	tight_boxes_derived_from_instance_masks	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.hota	mean_over_0.05_to_0.95	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.initialization	ground_truth_first_frame_box	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.metric_implementation	TrackEval	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.open_vocabulary	False	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.scored_frames	1_to_end (initialization frame excluded)	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.vocabulary		/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	protocol.vocabulary_size		/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	rpx_git_sha	2b90d59d26a8692bb5d7e5a3a8cb72df2ba941f7	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	split	medium	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	result.json	task	object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	clips	33	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	dataset.manifest_name	ego_object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	dataset.manifest_sha256	6de360a644255f65a44f921197fa083ee66d5e24f45e93afa76dcd6f34f30ab5	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	dataset.protocol	ego	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	dataset.repo	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	dataset.revision	f082723002bad5800dd85e583115b4ea05734d31	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	dataset_protocol	ego	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	evaluator_git_sha	2b90d59d26a8692bb5d7e5a3a8cb72df2ba941f7	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	finished_unix	1788018931.7977767	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	frames	7691	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	hardware.gpu_compute_capability.__length__	2	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	hardware.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	model	mits	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	model_checkpoint.filename	mits.pth	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	model_checkpoint.repo	yoxu515/MITS	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	model_checkpoint.revision	gdrive-1Db9DxXc-gyRkxhKs0AMXJ2RH6DyHWCfq	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	model_checkpoint.sha256	9291f533b9e47b22803acedc941761fdffbcd023ceffe5c611d540e3509d3f22	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	parameter_count	32743472	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	phase_metrics.0.assa	0.8547351743232173	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	phase_metrics.0.deta	0.818432068113788	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	phase_metrics.0.hota	0.8343172762141163	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	phase_metrics.0.idf1	0.8966412712386104	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	phase_metrics.0.idsw	2.878787878787879	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	phase_metrics.0.mota	0.8124584814076723	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	pid	289	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	prediction_stats.complete_clip_cache_hits	0	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	prediction_stats.inferred_clips	33	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	prediction_stats.model_propagation_frames	7658	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.association_iou_threshold	0.5	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.association_representation	tight_boxes_derived_from_instance_masks	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.hota	mean_over_0.05_to_0.95	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.initialization	ground_truth_first_frame_box	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.metric_implementation	TrackEval	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.open_vocabulary	False	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.scored_frames	1_to_end (initialization frame excluded)	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.vocabulary		/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	protocol.vocabulary_size		/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	rpx_git_sha	2b90d59d26a8692bb5d7e5a3a8cb72df2ba941f7	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	split	medium	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	started_unix	1788015976.2726178	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	medium	run_metadata.json	task	object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/medium
ego	250	mits	hard	result.json	clips	34	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	dataset.manifest_name	ego_object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	dataset.manifest_sha256	7c85f17bf58843d0cf533825c4feb9d1d608bff1e90e49960b980324618278d0	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	dataset.protocol	ego	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	dataset.repo	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	dataset.revision	f082723002bad5800dd85e583115b4ea05734d31	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	dataset_protocol	ego	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	evaluator_git_sha	2b90d59d26a8692bb5d7e5a3a8cb72df2ba941f7	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	frames	7878	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	hardware.gpu_compute_capability.__length__	2	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	hardware.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	model	mits	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	model_checkpoint.filename	mits.pth	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	model_checkpoint.repo	yoxu515/MITS	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	model_checkpoint.revision	gdrive-1Db9DxXc-gyRkxhKs0AMXJ2RH6DyHWCfq	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	model_checkpoint.sha256	9291f533b9e47b22803acedc941761fdffbcd023ceffe5c611d540e3509d3f22	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	phase_metrics.0.assa	0.8265338716893589	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	phase_metrics.0.deta	0.7649121173704134	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	phase_metrics.0.hota	0.7931684021440224	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	phase_metrics.0.idf1	0.8451235074906625	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	phase_metrics.0.idsw	3.5588235294117645	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	phase_metrics.0.mota	0.706143145008328	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	prediction_stats.complete_clip_cache_hits	0	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	prediction_stats.inferred_clips	34	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	prediction_stats.model_propagation_frames	7844	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.association_iou_threshold	0.5	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.association_representation	tight_boxes_derived_from_instance_masks	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.hota	mean_over_0.05_to_0.95	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.initialization	ground_truth_first_frame_box	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.metric_implementation	TrackEval	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.open_vocabulary	False	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.scored_frames	1_to_end (initialization frame excluded)	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.vocabulary		/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	protocol.vocabulary_size		/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	rpx_git_sha	2b90d59d26a8692bb5d7e5a3a8cb72df2ba941f7	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	split	hard	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	result.json	task	object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	clips	34	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	dataset.manifest_name	ego_object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	dataset.manifest_sha256	7c85f17bf58843d0cf533825c4feb9d1d608bff1e90e49960b980324618278d0	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	dataset.protocol	ego	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	dataset.repo	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	dataset.revision	f082723002bad5800dd85e583115b4ea05734d31	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	dataset_protocol	ego	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	evaluator_git_sha	2b90d59d26a8692bb5d7e5a3a8cb72df2ba941f7	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	finished_unix	1788022037.2750397	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	frames	7878	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	hardware.gpu_compute_capability.__length__	2	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	hardware.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	model	mits	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	model_checkpoint.filename	mits.pth	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	model_checkpoint.repo	yoxu515/MITS	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	model_checkpoint.revision	gdrive-1Db9DxXc-gyRkxhKs0AMXJ2RH6DyHWCfq	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	model_checkpoint.sha256	9291f533b9e47b22803acedc941761fdffbcd023ceffe5c611d540e3509d3f22	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	parameter_count	32743472	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	phase_metrics.0.assa	0.8265338716893589	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	phase_metrics.0.deta	0.7649121173704134	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	phase_metrics.0.hota	0.7931684021440224	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	phase_metrics.0.idf1	0.8451235074906625	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	phase_metrics.0.idsw	3.5588235294117645	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
ego	250	mits	hard	run_metadata.json	phase_metrics.0.mota	0.706143145008328	/data/narendhiran_rpx/docker-smoke/tracking-ego-production/ego/mits/hard
